Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-04-02,2,April,2013,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-04-02,2,April,2015,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
2013-04-28,28,April,2013,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-04-28,28,April,2015,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
2013-12-09,9,December,2013,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-12-09,9,December,2015,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2013-12-21,21,December,2013,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-12-21,21,December,2015,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2014-05-09,9,May,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-05-09,9,May,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2014-05-23,23,May,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-05-23,23,May,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2014-06-03,3,June,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-06-03,3,June,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
2014-06-06,6,June,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-06-06,6,June,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2014-06-26,26,June,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-06-26,26,June,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2014-06-30,30,June,2014,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2016-06-30,30,June,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2012-06-23,23,June,2012,27,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1812,4342,6154
2011-06-23,23,June,2011,27,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",4,2171,3578,3624,8684,12308
2012-07-03,3,July,2012,28,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1164,3038,4202
2011-07-03,3,July,2011,28,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,582,1519,2101
2013-12-28,28,December,2013,28,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
2015-12-28,28,December,2015,28,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
2012-05-09,9,May,2012,20,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
2011-05-09,9,May,2011,20,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",4,1519,2443,1546,6076,7622
2012-07-23,23,July,2012,20,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
2011-07-23,23,July,2011,20,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",4,1519,2443,1546,6076,7622
2012-07-16,16,July,2012,22,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1164,3038,4202
2011-07-16,16,July,2011,22,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443,2328,6076,8404
2012-07-09,9,July,2012,22,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1092,3110,4202
2011-07-09,9,July,2011,22,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443,2184,6220,8404
2012-12-04,4,December,2012,22,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1092,3110,4202
2011-12-04,4,December,2011,22,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,546,1555,2101
2012-02-26,26,February,2012,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
2011-02-26,26,February,2011,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,864,1555,2419
2012-05-05,5,May,2012,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
2011-05-05,5,May,2011,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,864,1555,2419
2012-07-25,25,July,2012,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
2011-07-25,25,July,2011,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443,2591,4665,7256
2013-12-09,9,December,2013,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,864,1555,2419
2015-12-09,9,December,2015,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
2012-02-13,13,February,2012,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1727,3110,4837
2011-02-13,13,February,2011,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443,3454,6220,9674
2012-03-09,9,March,2012,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1727,3110,4837
2011-03-09,9,March,2011,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443,3454,6220,9674
2012-05-23,23,May,2012,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1727,3110,4837
2011-05-23,23,May,2011,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443,2591,4665,7256
2013-12-11,11,December,2013,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,864,1555,2419
2015-12-11,11,December,2015,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443,2591,4665,7256
2013-12-27,27,December,2013,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,864,1555,2419
2015-12-27,27,December,2015,23,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1727,3110,4837
2012-05-01,1,May,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-05-01,1,May,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",3,1519,2443,2625,4557,7182
2012-05-04,4,May,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-05-04,4,May,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",3,1519,2443,2625,4557,7182
2012-06-20,20,June,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-06-20,20,June,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443,3501,6076,9577
2012-07-03,3,July,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-07-03,3,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2012-07-04,4,July,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-07-04,4,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2012-07-07,7,July,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-07-07,7,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2012-07-20,20,July,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-07-20,20,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2012-11-25,25,November,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-11-25,25,November,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2012-12-23,23,December,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2011-12-23,23,December,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2013-07-28,28,July,2013,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2015-07-28,28,July,2015,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2014-01-07,7,January,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2016-01-07,7,January,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2014-01-09,9,January,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2016-01-09,9,January,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2014-06-20,20,June,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2016-06-20,20,June,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
2014-06-25,25,June,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2016-06-25,25,June,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
2012-01-01,1,January,2012,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1799,3038,4837
2011-01-01,1,January,2011,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
2013-09-19,19,September,2013,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
2015-09-19,19,September,2015,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
2012-07-12,12,July,2012,21,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
2011-07-12,12,July,2011,21,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1638,4665,6303
2012-07-17,17,July,2012,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
2011-07-17,17,July,2011,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
2012-10-08,8,October,2012,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
2011-10-08,8,October,2011,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,839,1555,2394
2012-05-21,21,May,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
2011-05-21,21,May,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
2012-07-13,13,July,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
2011-07-13,13,July,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,2328,6076,8404
2012-07-30,30,July,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
2011-07-30,30,July,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,2328,6076,8404
2012-08-13,13,August,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
2011-08-13,13,August,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
2014-03-25,25,March,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2016-03-25,25,March,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,1638,4665,6303
2014-04-15,15,April,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2016-04-15,15,April,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2014-06-10,10,June,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2016-06-10,10,June,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1092,3110,4202
2014-06-22,22,June,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2016-06-22,22,June,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
2012-07-13,13,July,2012,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1750,3038,4788
2011-07-13,13,July,2011,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3501,6076,9577
2013-03-01,1,March,2013,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,875,1519,2394
2015-03-01,1,March,2015,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1750,3038,4788
2012-08-22,22,August,2012,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
2011-08-22,22,August,2011,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2012-09-12,12,September,2012,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
2011-09-12,12,September,2011,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2013-04-15,15,April,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2015-04-15,15,April,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2013-07-12,12,July,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2015-07-12,12,July,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
2013-10-22,22,October,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2015-10-22,22,October,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2013-11-28,28,November,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2015-11-28,28,November,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2012-08-16,16,August,2012,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1750,3038,4788
2011-08-16,16,August,2011,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",3,1519,2443,2625,4557,7182
2012-08-25,25,August,2012,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1750,3038,4788
2011-08-25,25,August,2011,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2013-05-01,1,May,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2015-05-01,1,May,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2013-06-21,21,June,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2015-06-21,21,June,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
2013-09-27,27,September,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2015-09-27,27,September,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2013-10-30,30,October,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2015-10-30,30,October,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2014-01-09,9,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-01-09,9,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2014-01-14,14,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-01-14,14,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2014-01-18,18,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-01-18,18,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2014-01-26,26,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-01-26,26,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
2014-04-22,22,April,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-04-22,22,April,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2014-06-01,1,June,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2016-06-01,1,June,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2013-07-26,26,July,2013,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
2015-07-26,26,July,2015,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
2013-09-11,11,September,2013,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
2015-09-11,11,September,2015,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
2012-12-14,14,December,2012,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2313,4342,6655
2011-12-14,14,December,2011,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
2013-10-30,30,October,2013,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
2015-10-30,30,October,2015,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
2013-02-13,13,February,2013,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
